hd,name,object,info,price,img
128426,128426,"star","",0.015,""
128428,128428,"star","",0.015,""
128429,128429,"star","",0.015,""
128431,128431,"star","",0.015,""
128444,128444,"star","",0.015,""
128445,128445,"star","",0.015,""
128454,128454,"star","",0.015,""
128456,128456,"star","",0.015,""
128460,128460,"star","",0.015,""
128461,128461,"star","",0.015,""
128466,128466,"star","",0.015,""
128471,128471,"star","",0.015,""
128480,128480,"star","",0.015,""
128481,128481,"star","",0.015,""
128488,128488,"star","",0.015,""
128489,128489,"star","",0.015,""
128492,128492,"star","",0.015,""
128493,128493,"star","",0.015,""
128494,128494,"star","",0.015,""
128498,128498,"star","",0.015,""
128505,128505,"star","",0.015,""
128507,128507,"star","",0.015,""
128509,128509,"star","",0.015,""
128514,128514,"star","",0.015,""
128525,128525,"star","",0.015,""
128526,128526,"star","",0.015,""
128527,128527,"star","",0.015,""
128528,128528,"star","",0.015,""
128529,128529,"star","",0.015,""
128532,128532,"star","",0.015,""
128535,128535,"star","",0.015,""
128544,128544,"star","",0.015,""
128546,128546,"star","",0.015,""
128547,128547,"star","",0.015,""
128555,128555,"star","",0.015,""
128561,128561,"star","",0.015,""
128563,128563,"star","",0.015,""
128569,128569,"star","",0.015,""
128570,128570,"star","",0.015,""
128571,128571,"star","",0.015,""
128573,128573,"star","",0.015,""
128574,128574,"star","",0.015,""
128575,128575,"star","",0.015,""
128576,128576,"star","",0.015,""
128577,128577,"star","",0.015,""
128578,128578,"star","",0.015,""
128579,128579,"star","",0.015,""
128580,128580,"star","",0.015,""
128581,128581,"star","",0.015,""
128582,128582,"star","",0.015,""
128585,128585,"star","",0.015,""
128588,128588,"star","",0.015,""
128590,128590,"star","",0.015,""
128591,128591,"star","",0.015,""
128594,128594,"star","",0.015,""
128595,128595,"star","",0.015,""
128596,128596,"star","",0.015,""
128597,128597,"star","",0.015,""
128598,128598,"star","",0.015,""
128608,128608,"star","",0.015,""
128609,128609,"star","",0.015,""
128610,128610,"star","",0.015,""
128611,128611,"star","",0.015,""
128612,128612,"star","",0.015,""
128614,128614,"star","",0.015,""
128616,128616,"star","",0.015,""
128617,128617,"star","",0.015,""
128621,128621,"star","",0.015,""
128625,128625,"star","",0.015,""
128626,128626,"star","",0.015,""
128633,128633,"star","",0.015,""
128636,128636,"star","",0.015,""
128637,128637,"star","",0.015,""
128640,128640,"star","",0.015,""
128642,128642,"star","",0.015,""
128643,128643,"star","",0.015,""
128650,128650,"star","",0.015,""
128651,128651,"star","",0.015,""
128657,128657,"star","",0.015,""
128658,128658,"star","",0.015,""
128660,128660,"star","",0.015,""
128661,128661,"star","",0.015,""
128662,128662,"star","",0.015,""
128665,128665,"star","",0.015,""
128667,128667,"star","",0.015,""
128669,128669,"star","",0.015,""
128672,128672,"star","",0.015,""
128673,128673,"star","",0.015,""
128674,128674,"star","",0.015,""
128678,128678,"star","",0.015,""
128681,128681,"star","",0.015,""
128684,128684,"star","",0.015,""
128687,128687,"star","",0.015,""
128688,128688,"star","",0.015,""
128691,128691,"star","",0.015,""
128697,128697,"star","",0.015,""
128698,128698,"star","",0.015,""
128703,128703,"star","",0.015,""
128704,128704,"star","",0.015,""
128707,128707,"star","",0.015,""
128711,128711,"star","",0.015,""
128713,128713,"star","",0.015,""
128717,128717,"star","",0.015,""
128718,128718,"star","",0.015,""
128719,128719,"star","",0.015,""
128720,128720,"star","",0.015,""
128722,128722,"star","",0.015,""
128725,128725,"star","",0.015,""
128726,128726,"star","",0.015,""
128729,128729,"star","",0.015,""
128730,128730,"star","",0.015,""
128731,128731,"star","",0.015,""
128735,128735,"star","",0.015,""
128740,128740,"star","",0.015,""
128749,128749,"star","",0.015,""
128750,128750,"star","",0.015,""
128751,128751,"star","",0.015,""
128752,128752,"star","",0.015,""
128756,128756,"star","",0.015,""
128760,128760,"star","",0.015,""
128772,128772,"star","",0.015,""
128775,128775,"star","",0.015,""
128777,128777,"star","",0.015,""
128781,128781,"star","",0.015,""
128783,128783,"star","",0.015,""
128784,128784,"star","",0.015,""
128785,128785,"star","",0.015,""
128787,128787,"star","",0.015,""
128788,128788,"star","",0.015,""
128792,128792,"star","",0.015,""
128794,128794,"star","",0.015,""
128796,128796,"star","",0.015,""
128798,128798,"star","",0.015,""
128799,128799,"star","",0.015,""
128800,128800,"star","",0.015,""
128801,128801,"star","",0.015,""
128807,128807,"star","",0.015,""
128810,128810,"star","",0.015,""
128812,128812,"star","",0.015,""
128813,128813,"star","",0.015,""
128815,128815,"star","",0.015,""
128816,128816,"star","",0.015,""
128818,128818,"star","",0.015,""
128819,128819,"star","",0.015,""
128822,128822,"star","",0.015,""
128827,128827,"star","",0.015,""
128828,128828,"star","",0.015,""
128830,128830,"star","",0.015,""
128832,128832,"star","",0.015,""
128847,128847,"star","",0.015,""
128848,128848,"star","",0.015,""
128853,128853,"star","",0.015,""
128855,128855,"star","",0.015,""
128861,128861,"star","",0.015,""
128862,128862,"star","",0.015,""
128866,128866,"star","",0.015,""
128869,128869,"star","",0.015,""
128872,128872,"star","",0.015,""
128873,128873,"star","",0.015,""
128875,128875,"star","",0.015,""
128884,128884,"star","",0.015,""
128885,128885,"star","",0.015,""
128886,128886,"star","",0.015,""
128887,128887,"star","",0.015,""
128888,128888,"star","",0.015,""
128893,128893,"star","",0.015,""
128894,128894,"star","",0.015,""
128898,128898,"star","",0.015,""
128901,128901,"star","",0.015,""
128902,128902,"star","",0.015,""
128904,128904,"star","",0.015,""
128907,128907,"star","",0.015,""
128908,128908,"star","",0.015,""
128917,128917,"star","",0.015,""
128924,128924,"star","",0.015,""
128928,128928,"star","",0.015,""
128931,128931,"star","",0.015,""
128937,128937,"star","",0.015,""
128941,128941,"star","",0.015,""
128944,128944,"star","",0.015,""
128945,128945,"star","",0.015,""
128953,128953,"star","",0.015,""
128954,128954,"star","",0.015,""
128956,128956,"star","",0.015,""
128959,128959,"star","",0.015,""
128963,128963,"star","",0.015,""
128964,128964,"star","",0.015,""
128966,128966,"star","",0.015,""
128967,128967,"star","",0.015,""
128974,128974,"star","",0.015,""
128976,128976,"star","",0.015,""
128982,128982,"star","",0.015,""
128985,128985,"star","",0.015,""
128986,128986,"star","",0.015,""
128987,128987,"star","",0.015,""
128997,128997,"star","",0.015,""
128998,128998,"star","",0.015,""
128999,128999,"star","",0.015,""
129001,129001,"star","",0.015,""
129002,129002,"star","",0.015,""
129004,129004,"star","",0.015,""
129005,129005,"star","",0.015,""
129006,129006,"star","",0.015,""
129008,129008,"star","",0.015,""
129010,129010,"star","",0.015,""
129013,129013,"star","",0.015,""
129015,129015,"star","",0.015,""
129025,129025,"star","",0.015,""
129031,129031,"star","",0.015,""
129032,129032,"star","",0.015,""
129035,129035,"star","",0.015,""
129041,129041,"star","",0.015,""
129043,129043,"star","",0.015,""
129044,129044,"star","",0.015,""
129046,129046,"star","",0.015,""
129047,129047,"star","",0.015,""
129049,129049,"star","",0.015,""
129051,129051,"star","",0.015,""
129054,129054,"star","",0.015,""
129055,129055,"star","",0.015,""
129056,129056,"star","",0.015,""
129057,129057,"star","",0.015,""
129060,129060,"star","",0.015,""
129064,129064,"star","",0.015,""
129065,129065,"star","",0.015,""
129070,129070,"star","",0.015,""
129078,129078,"star","",0.015,""
129079,129079,"star","",0.015,""
129080,129080,"star","",0.015,""
129083,129083,"star","",0.015,""
129087,129087,"star","",0.015,""
129088,129088,"star","",0.015,""
129090,129090,"star","",0.015,""
129092,129092,"star","",0.015,""
129093,129093,"star","",0.015,""
129106,129106,"star","",0.015,""
129107,129107,"star","",0.015,""
129109,129109,"star","",0.015,""
129116,129116,"star","",0.015,""
129123,129123,"star","",0.015,""
129125,129125,"star","",0.015,""
129127,129127,"star","",0.015,""
129128,129128,"star","",0.015,""
129131,129131,"star","",0.015,""
129132,129132,"star","HD 129132 is a spectroscopic binary in the constellation Boötes. The stars orbit each other every 9.27 years.",0.015,""
129134,129134,"star","",0.015,""
129135,129135,"star","",0.015,""
129136,129136,"star","",0.015,""
129137,129137,"star","",0.015,""
129138,129138,"star","",0.015,""
129141,129141,"star","",0.015,""
129143,129143,"star","",0.015,""
129147,129147,"star","",0.015,""
129149,129149,"star","",0.015,""
129152,129152,"star","",0.015,""
129153,129153,"star","",0.015,""
129154,129154,"star","",0.015,""
129156,129156,"star","",0.015,""
129157,129157,"star","",0.015,""
129161,129161,"star","",0.015,""
129165,129165,"star","",0.015,""
129168,129168,"star","",0.015,""
129170,129170,"star","",0.015,""
129171,129171,"star","",0.015,""
129173,129173,"star","",0.015,""
129174,129174,"star","",0.015,""
129178,129178,"star","",0.015,""
129181,129181,"star","",0.015,""
129183,129183,"star","",0.015,""
129189,129189,"star","",0.015,""
129190,129190,"star","",0.015,""
129191,129191,"star","",0.015,""
129193,129193,"star","",0.015,""
129195,129195,"star","",0.015,""
129196,129196,"star","",0.015,""
129202,129202,"star","",0.015,""
129203,129203,"star","",0.015,""
129206,129206,"star","",0.015,""
129207,129207,"star","",0.015,""
129208,129208,"star","",0.015,""
129209,129209,"star","",0.015,""
129210,129210,"star","",0.015,""
129213,129213,"star","",0.015,""
129216,129216,"star","",0.015,""
129217,129217,"star","",0.015,""
129221,129221,"star","",0.015,""
129226,129226,"star","",0.015,""
129228,129228,"star","",0.015,""
129229,129229,"star","",0.015,""
129230,129230,"star","",0.015,""
129231,129231,"star","",0.015,""
129232,129232,"star","",0.015,""
129238,129238,"star","",0.015,""
129242,129242,"star","",0.015,""
129243,129243,"star","",0.015,""
129245,129245,"star","",0.015,""
129246,129246,"star","",0.015,""
129248,129248,"star","",0.015,""
129249,129249,"star","",0.015,""
129260,129260,"star","",0.015,""
129267,129267,"star","",0.015,""
129269,129269,"star","",0.015,""
129270,129270,"star","",0.015,""
129271,129271,"star","",0.015,""
129272,129272,"star","",0.015,""
129273,129273,"star","",0.015,""
129274,129274,"star","",0.015,""
129278,129278,"star","",0.015,""
129280,129280,"star","",0.015,""
129281,129281,"star","",0.015,""
129289,129289,"star","",0.015,""
129290,129290,"star","",0.015,""
129291,129291,"star","",0.015,""
129293,129293,"star","",0.015,""
129295,129295,"star","",0.015,""
129297,129297,"star","",0.015,""
129306,129306,"star","",0.015,""
129307,129307,"star","",0.015,""
129308,129308,"star","",0.015,""
129310,129310,"star","",0.015,""
129312,129312,"star","",0.015,""
129313,129313,"star","",0.015,""
129325,129325,"star","",0.015,""
129328,129328,"star","",0.015,""
129330,129330,"star","",0.015,""
129331,129331,"star","",0.015,""
129332,129332,"star","",0.015,""
129333,129333,"star","",0.015,""
129334,129334,"star","",0.015,""
129335,129335,"star","",0.015,""
129336,129336,"star","",0.015,""
129337,129337,"star","",0.015,""
129338,129338,"star","",0.015,""
129345,129345,"star","",0.015,""
129351,129351,"star","",0.015,""
129354,129354,"star","",0.015,""
129355,129355,"star","",0.015,""
129357,129357,"star","HD 129357 is a G-type star in the constellation Boötes that is located about 154 light years from the Sun.",0.015,""
129358,129358,"star","",0.015,""
129359,129359,"star","",0.015,""
129363,129363,"star","",0.015,""
129364,129364,"star","",0.015,""
129367,129367,"star","",0.015,""
129373,129373,"star","",0.015,""
129379,129379,"star","",0.015,""
129381,129381,"star","",0.015,""
129383,129383,"star","",0.015,""
129390,129390,"star","",0.015,""
129391,129391,"star","",0.015,""
129392,129392,"star","",0.015,""
129393,129393,"star","",0.015,""
129399,129399,"star","",0.015,""
129401,129401,"star","",0.015,""
129402,129402,"star","",0.015,""
129405,129405,"star","",0.015,""
129407,129407,"star","",0.015,""
129410,129410,"star","",0.015,""
129412,129412,"star","",0.015,""
129413,129413,"star","",0.015,""
129417,129417,"star","",0.015,""
129419,129419,"star","",0.015,""
129422,129422,"star","",0.015,""
129425,129425,"star","",0.015,""
129426,129426,"star","",0.015,""
129428,129428,"star","",0.015,""
129429,129429,"star","",0.015,""
129430,129430,"star","",0.015,""
129431,129431,"star","",0.015,""
129433,129433,"star","",0.015,""
129439,129439,"star","",0.015,""
129445,129445,"star","HD 129445 is a G type star found in the Circinus constellation located approximately 210 light-years away from the Earth.",0.015,""
129447,129447,"star","",0.015,""
129448,129448,"star","",0.015,""
129449,129449,"star","",0.015,""
129454,129454,"star","",0.015,""
129456,129456,"star","",0.015,""
129462,129462,"star","",0.015,""
129468,129468,"star","",0.015,""
129469,129469,"star","",0.015,""
129470,129470,"star","",0.015,""
129471,129471,"star","",0.015,""
129475,129475,"star","",0.015,""
129486,129486,"star","",0.015,""
129490,129490,"star","",0.015,""
129499,129499,"star","",0.015,""
129500,129500,"star","",0.015,""
129501,129501,"star","",0.015,""
129502,129502,"star","",0.015,""
129503,129503,"star","",0.015,""
129510,129510,"star","",0.015,""
129512,129512,"star","",0.015,""
129513,129513,"star","",0.015,""
129514,129514,"star","",0.015,""
129515,129515,"star","",0.015,""
129516,129516,"star","",0.015,""
129518,129518,"star","",0.015,""
129519,129519,"star","",0.015,""
129520,129520,"star","",0.015,""
129525,129525,"star","",0.015,""
129529,129529,"star","",0.015,""
129532,129532,"star","",0.015,""
129534,129534,"star","",0.015,""
129535,129535,"star","",0.015,""
129536,129536,"star","",0.015,""
129537,129537,"star","",0.015,""
129538,129538,"star","",0.015,""
129539,129539,"star","",0.015,""
129544,129544,"star","",0.015,""
129546,129546,"star","",0.015,""
129548,129548,"star","",0.015,""
129549,129549,"star","",0.015,""
129551,129551,"star","",0.015,""
129557,129557,"star","",0.015,""
129558,129558,"star","",0.015,""
129560,129560,"star","",0.015,""
129561,129561,"star","",0.015,""
129562,129562,"star","",0.015,""
129563,129563,"star","",0.015,""
129564,129564,"star","",0.015,""
129566,129566,"star","",0.015,""
129571,129571,"star","",0.015,""
129577,129577,"star","",0.015,""
129578,129578,"star","",0.015,""
129580,129580,"star","",0.015,""
129583,129583,"star","",0.015,""
129584,129584,"star","",0.015,""
129588,129588,"star","",0.015,""
129589,129589,"star","",0.015,""
129590,129590,"star","",0.015,""
129594,129594,"star","",0.015,""
129597,129597,"star","",0.015,""
129598,129598,"star","",0.015,""
129599,129599,"star","",0.015,""
129600,129600,"star","",0.015,""
129601,129601,"star","",0.015,""
129606,129606,"star","",0.015,""
129614,129614,"star","",0.015,""
129615,129615,"star","",0.015,""
129617,129617,"star","",0.015,""
129618,129618,"star","",0.015,""
129623,129623,"star","",0.015,""
129624,129624,"star","",0.015,""
129629,129629,"star","",0.015,""
129632,129632,"star","",0.015,""
129635,129635,"star","",0.015,""
129636,129636,"star","",0.015,""
129638,129638,"star","",0.015,""
129640,129640,"star","",0.015,""
129642,129642,"star","",0.015,""
129646,129646,"star","",0.015,""
129652,129652,"star","",0.015,""
129653,129653,"star","",0.015,""
129655,129655,"star","",0.015,""
129656,129656,"star","",0.015,""
129663,129663,"star","",0.015,""
129664,129664,"star","",0.015,""
129666,129666,"star","",0.015,""
129674,129674,"star","",0.015,""
129679,129679,"star","",0.015,""
129681,129681,"star","",0.015,""
129683,129683,"star","",0.015,""
129685,129685,"star","",0.015,""
129695,129695,"star","",0.015,""
129696,129696,"star","",0.015,""
129697,129697,"star","",0.015,""
129698,129698,"star","",0.015,""
129700,129700,"star","",0.015,""
129704,129704,"star","",0.015,""
